,country,itemId,paymentMethod,postalCode,sellingStatus,topRatedListing,AutoPay,AvailableForPickupDropOff,BestOfferEnabled,BidCount,BuyItNowPrice,FinalPrice,GlobalShipping,HandlingTime,HitCount,ListingStatus,ListingType,Location,MinimumToBid,ProductID,Quantity,QuantityThreshold,ReserveMet,ShipToLocations,Title,UserID,FeedbackScore,PositiveFeedbackPercent,SellerBusinessType,NewUser,FeedbackPrivate,nPhotos,nPaymentMethods,nShippingCountries,conditionId,bestOfferEnabled,buyItNowAvailable,expeditedShipping,shippingType,oneDayShippingAvailable,NegFeedback30Day,NegFeedback365Day,PosFeedback30Day,PosFeedback365Day,auctionLength
0,0,131642735687,0,10590,0,False,False,0,False,41,0.0,202.09,False,2.0,190.0,Completed,0,"South Salem, New York",204.59,,1,0.0,,0,iPhone 5s-32gb-Space Gray-unlocked,jdwein1980,19,100.0,1,False,False,3,1,1,5,False,False,True,1,False,0,0,5,5,168.0
1,0,262126933108,0,35004,0,False,False,0,False,4,0.0,260.0,False,3.0,32.0,Completed,0,"Moody, Alabama",265.0,,1,0.0,,0,apple iphone 5s 32gb,forwhlrcr1965,565,100.0,1,False,False,2,1,1,5,False,False,True,0,False,0,0,3,32,120.0
2,0,252155964081,0,98104,0,False,False,0,False,3,0.0,152.5,False,2.0,168.0,Completed,0,"Seattle, Washington",155.0,168534287,1,0.0,,1,Apple iPhone 5s - 32GB SPACE GRAY AT&T,15-alice,15,94.1,1,False,False,2,1,1,5,False,False,False,1,False,0,1,2,17,120.0
3,0,252163774777,0,98104,0,False,False,0,False,1,0.0,99.0,False,2.0,143.0,Completed,0,"Seattle, Washington",100.0,168553370,1,0.0,,0,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,15-alice,15,94.1,1,False,False,7,1,1,9,False,False,True,0,False,0,1,2,17,120.0
4,0,252171170160,0,98104,0,False,True,0,False,5,0.0,96.0,False,2.0,357.0,Completed,0,"Seattle, Washington",97.0,168534287,1,0.0,,0,Apple iPhone 5s - 32GB SPACE GRAY AT&T,15-alice,15,94.1,1,False,False,2,1,1,5,False,False,False,1,False,0,1,2,17,120.0
5,0,252171162991,0,98104,0,False,False,0,False,3,0.0,82.0,False,2.0,305.0,Completed,0,"Seattle, Washington",83.0,168553370,1,0.0,,0,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,15-alice,15,94.1,1,False,False,7,1,1,9,False,False,True,0,False,0,1,2,17,120.0
6,0,252178676468,0,98104,0,False,False,0,False,11,0.0,96.0,False,2.0,229.0,Completed,0,"Seattle, Washington",97.0,168553370,1,0.0,,0,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,15-alice,15,94.1,1,False,False,7,1,1,9,False,False,True,0,False,0,1,2,17,120.0
7,0,171993101164,0,27045,0,False,True,0,False,0,0.0,255.0,True,2.0,18.0,Completed,1,"Rural Hall, North Carolina",,168553370,1,0.0,,1,Apple iPhone 5s 32GB CUSTOM BlacK/Silver Verizon Smartphone Unlocked CLEAN ESN ,clint22468,802,99.5,1,False,False,12,1,49,5,False,False,False,1,False,0,1,41,210,0.0
8,0,172006197886,0,27045,0,False,True,0,False,11,0.0,197.5,True,2.0,470.0,Completed,0,"Rural Hall, North Carolina",200.0,168553370,1,0.0,,1,Apple iPhone 5 32GB CUSTOM BlacK/Silver Verizon Smartphone Unlocked CLEAN ESN,clint22468,802,99.5,1,False,False,12,1,48,5,False,False,False,1,False,0,1,41,210,168.0
9,0,272034040829,0,33487,1,False,False,0,False,7,330.0,207.5,True,2.0,49.0,Completed,0,"Boca Raton, Florida",210.0,168534287,1,0.0,0.0,1,Apple iPhone 5s - 32GB - Space Gray (AT&T) Smartphone,slipknot23gsr,66,83.3,1,False,False,3,1,48,5,False,True,True,1,False,0,1,2,5,168.0
10,0,272040654698,0,33487,0,False,False,0,False,7,0.0,232.5,True,2.0,84.0,Completed,0,"Boca Raton, Florida",235.0,168534287,1,0.0,,1,Apple iPhone 5s - 32GB - Space Gray (AT&T) Smartphone,slipknot23gsr,66,83.3,1,False,False,3,1,48,5,False,False,True,1,False,0,1,2,5,168.0
11,0,121804260489,0,33936,1,False,True,0,True,0,0.0,305.0,True,2.0,22.0,Completed,1,"Lehigh Acres, Florida",,168553510,1,0.0,,1,Apple iPhone 5s - 32GB - Silver (AT&T) Smartphone,ndel3618,286,100.0,1,False,False,6,1,49,5,True,False,True,1,False,0,0,15,101,168.0
12,0,121811951150,0,33936,1,False,True,0,True,0,0.0,298.0,True,2.0,94.0,Completed,1,"Lehigh Acres, Florida",,168553510,1,0.0,,1,Apple iPhone 5s - 32GB - Silver (AT&T) Smartphone,ndel3618,286,100.0,1,False,False,6,1,49,5,True,False,True,1,False,0,0,15,101,168.0
13,0,121818591773,0,33936,1,False,True,0,True,0,0.0,285.0,True,2.0,47.0,Completed,1,"Lehigh Acres, Florida",,168553510,1,0.0,,1,Apple iPhone 5s - 32GB - Silver (AT&T) Smartphone,ndel3618,286,100.0,1,False,False,6,1,49,5,True,False,True,1,False,0,0,15,101,168.0
14,0,161882440685,0,11385,0,False,True,0,False,0,0.0,210.0,True,2.0,0.0,Completed,1,"Ridgewood, New York",,,1,0.0,,1,iPhone 5s 32GB Space Gray ( Verizon),scarface769,261,100.0,1,False,False,6,1,9,5,False,False,True,0,False,0,0,9,40,0.0
15,0,191731264745,0,19130,0,False,False,0,True,0,0.0,274.99,False,2.0,191.0,Completed,1,"Philadelphia, Pennsylvania",,168556233,1,0.0,,0,Apple iPhone 5s - 32GB - Silver (Factory Unlocked) Smartphone All Accesories,jhurocstar,95,100.0,1,False,False,3,1,1,5,True,False,True,0,False,0,0,12,40,118.0
16,0,191740087928,0,19130,0,False,False,0,False,6,0.0,240.5,False,2.0,144.0,Completed,0,"Philadelphia, Pennsylvania",243.0,168494364,1,0.0,,0,Apple iPhone 5s - 32GB - Space Gray (Factory Unlocked) Smartphone,jhurocstar,95,100.0,1,False,False,8,1,1,5,False,False,True,1,False,0,0,12,40,168.0
17,0,191746214682,0,19130,0,False,False,0,True,0,0.0,245.0,False,2.0,586.0,Completed,1,"Philadelphia, Pennsylvania",,168494364,1,0.0,,0,Apple iPhone 5s - 32GB - Space Gray (Factory Unlocked) Smartphone,jhurocstar,95,100.0,1,False,False,8,1,1,5,True,False,True,1,False,0,0,12,40,100.0
18,0,272031197458,0,85255,1,False,False,0,False,0,0.0,272.0,False,1.0,26.0,Completed,0,"Scottsdale, Arizona",272.0,168553370,1,0.0,,0,iPhone 5s - 32GB - Black/Silver (Verizon) Smartphone IMMACULATE! BUY ME!!!,jockdoc01,1312,100.0,1,False,False,4,1,1,5,False,False,False,1,False,0,0,10,86,240.0
19,0,272041990666,0,85255,0,False,False,0,False,5,0.0,235.5,False,1.0,163.0,Completed,0,"Scottsdale, Arizona",238.0,168553370,1,0.0,,0,iPhone 5s - 32GB - Black/Silver (Verizon) Smartphone IMMACULATE! BUY ME!!!,jockdoc01,1312,100.0,1,False,False,4,1,1,5,False,False,False,1,False,0,0,10,86,240.0
20,0,252152649732,0,02818,0,False,False,0,False,21,0.0,280.0,False,2.0,240.0,Completed,0,"East Greenwich, Rhode Island",285.0,168464971,1,0.0,,0,Apple iPhone 5s - 32GB - Space Gray (Verizon) Smartphone - EXCELLENT Condition ,wbdoll5,15,100.0,1,False,False,7,1,1,5,False,False,True,1,False,0,0,0,4,168.0
21,0,181917234855,0,23113,1,False,False,0,False,0,0.0,65.0,False,2.0,161.0,Completed,0,"Midlothian, Virginia",65.0,168490045,1,0.0,,0,Apple iPhone 5s - 32GB - Silver (Sprint) Smartphone,sav288,50,100.0,1,False,False,3,1,1,9,False,False,True,0,False,0,0,1,7,240.0
22,0,291605344476,0,07924,1,False,False,0,False,0,0.0,321.0,False,3.0,13.0,Completed,0,"Bernardsville, New Jersey",321.0,,1,0.0,,1,"Apple iPhone 5S 32gb bundled w/battery case, gel case, screen protectors.",katine,347,100.0,1,False,False,11,1,1,5,False,False,False,1,False,0,0,1,34,168.0
23,0,291612796987,0,07924,0,False,False,0,False,1,0.0,299.0,False,3.0,52.0,Completed,0,"Bernardsville, New Jersey",304.0,,1,0.0,,1,"Apple iPhone 5S 32gb bundled w/battery case, gel case, screen protectors.",katine,347,100.0,1,False,False,11,1,1,5,False,False,False,1,False,0,0,1,34,168.0
24,0,171986355219,0,92602,0,False,False,0,False,24,0.0,270.0,False,2.0,187.0,Completed,0,"Irvine, California",275.0,168465001,1,0.0,,0,Apple iPhone 5s - 32GB - Space Gray (Sprint) w/bundle,knickfan168,126,100.0,1,False,False,5,1,1,5,False,False,True,0,False,0,0,0,5,168.0
25,0,131644283511,0,02116,0,False,False,0,False,1,0.0,303.0,False,3.0,41.0,Completed,0,"Boston, Massachusetts",308.0,170058066,1,0.0,,0,Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone,nantucketstuff,19,100.0,1,False,False,5,1,1,5,False,False,True,1,False,0,0,1,2,124.0
26,0,121806096006,0,02115,0,False,False,0,False,31,0.0,285.0,False,2.0,308.0,Completed,0,"Boston, Massachusetts",290.0,170058066,1,0.0,,0,Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone,chai8323,131,100.0,1,False,False,8,1,1,5,False,False,True,1,False,0,0,2,23,120.0
27,0,171991984044,0,35203,0,False,False,0,False,3,0.0,300.0,False,2.0,69.0,Completed,0,"Birmingham, Alabama",305.0,168464971,1,0.0,,0,Apple iPhone 5s - 32GB - Space Gray (Verizon) Smartphone,jachenhen,0,0.0,1,False,False,3,1,1,0,False,False,True,1,False,0,0,0,0,27.0
28,0,401023790569,0,32826,0,False,True,0,False,0,0.0,325.0,True,1.0,47.0,Completed,1,"Orlando, Florida",,168464971,1,0.0,,1,Apple iPhone 5S 32GB Black - Verizon Unlocked AT&T T-Mobile 6296143,thegizmotrader,51531,99.4,0,False,False,6,1,51,1,False,False,True,1,True,0,30,304,4811,35.0
29,0,371481174821,0,32826,1,False,True,0,False,0,0.0,277.0,True,1.0,45.0,Completed,1,"Orlando, Florida",,168464971,1,0.0,,1,Apple iPhone 5S 32GB Black - Verizon Unlocked AT&T T-Mobile 6252942,thegizmotrader,51531,99.4,0,False,False,6,1,51,5,False,False,True,1,True,0,30,304,4811,72.0
30,0,401023103267,0,32826,1,False,True,0,False,0,0.0,321.0,True,1.0,88.0,Completed,1,"Orlando, Florida",,168465001,1,0.0,,1,Apple iPhone 5S 32GB Black - Sprint  Smartphone w/Warranty 6245881,thegizmotrader,51531,99.4,0,False,False,6,1,51,1,False,False,True,1,True,0,30,304,4811,72.0
31,0,401023103221,0,32826,1,False,True,0,False,0,0.0,326.0,True,1.0,91.0,Completed,1,"Orlando, Florida",,168534287,1,0.0,,1,Apple iPhone 5S 32GB Black - AT&T T-Mobile Unlocked GSM 6084803,thegizmotrader,51531,99.4,0,False,False,6,1,51,1,False,False,True,1,True,0,30,304,4811,72.0
32,0,401023575735,0,32826,0,False,True,0,False,0,0.0,281.0,True,1.0,23.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331309,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,47.0
33,0,401023576602,0,32826,0,False,True,0,False,0,0.0,281.0,True,1.0,30.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331336,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,47.0
34,0,371481756910,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,5.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331354,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,64.0
35,0,371481381108,0,32826,1,False,True,0,False,0,0.0,277.0,True,1.0,18.0,Completed,1,"Orlando, Florida",,168464971,1,0.0,,1,Apple iPhone 5S 32GB Black - Verizon Unlocked AT&T T-Mobile 6281719,thegizmotrader,51531,99.4,0,False,False,6,1,51,5,False,False,True,1,True,0,30,304,4811,72.0
36,0,371481379326,0,32826,1,False,True,0,False,0,0.0,277.0,True,1.0,24.0,Completed,1,"Orlando, Florida",,168464971,1,0.0,,1,Apple iPhone 5S 32GB Black - Verizon T-Mobile AT&T GSM Unlocked 6162166,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
37,0,401024251215,0,32826,0,False,True,0,False,0,0.0,281.0,True,1.0,24.0,Completed,1,"Orlando, Florida",,168534287,1,0.0,,1,Apple iPhone 5S 32GB Black - AT&T T-Mobile Unlocked GSM 6331296,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,12.0
38,0,291610575514,0,32826,0,False,True,0,False,0,0.0,269.0,True,1.0,8.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331356,thegizmotrader,51531,99.4,0,False,False,6,1,51,5,False,False,True,1,True,0,30,304,4811,67.0
39,0,401023575916,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,15.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331313,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,64.0
40,0,291612471652,0,32826,1,False,True,0,False,0,0.0,274.0,True,1.0,8.0,Completed,1,"Orlando, Florida",,168464971,1,0.0,,1,Apple iPhone 5S 32GB Black - Verizon T-Mobile AT&T GSM Unlocked 6162166,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,13.0
41,0,401023577857,0,32826,1,False,True,0,False,0,0.0,275.0,True,1.0,19.0,Completed,1,"Orlando, Florida",,168490045,1,0.0,,1,Apple iPhone 5S 32GB White - Sprint  Smartphone w/Warranty 6331370,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
42,0,371481760584,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,8.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331369,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
43,0,371481760482,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,7.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331367,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
44,0,371481760405,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,23.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331364,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
45,0,291610581771,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,7.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331352,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
46,0,291610581517,0,32826,1,False,True,0,False,0,0.0,255.0,True,1.0,59.0,Completed,1,"Orlando, Florida",,168534287,1,0.0,,1,Apple iPhone 5S 32GB Black - AT&T  Smartphone w/Warranty 6331342,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
47,0,401023577321,0,32826,1,False,True,0,False,0,0.0,255.0,True,1.0,32.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T  Smartphone w/Warranty 6331362,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
48,0,371481760005,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,6.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331368,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
49,0,291610581086,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,10.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331366,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
50,0,371481759781,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,8.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB WHITE - AT&T T-Mobile Unlocked GSM 6331361,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
51,0,401023577106,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,10.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331346,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
52,0,291610580871,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,7.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331339,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
53,0,291610580782,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,7.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331335,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
54,0,401023576681,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,9.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331319,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
55,0,371481759165,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,3.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T  Smartphone w/Warranty 6331358,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
56,0,371481758916,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,9.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331328,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
57,0,371481758824,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,12.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331327,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
58,0,401023576103,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,11.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331316,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
59,0,371481758666,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,16.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331315,thegizmotrader,51531,99.4,0,False,False,6,1,45,5,False,False,True,1,True,0,30,304,4811,72.0
60,0,401023575679,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,14.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331307,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
61,0,401023575528,0,32826,1,False,True,0,False,0,0.0,278.0,True,1.0,51.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T T-Mobile Unlocked GSM 6331306,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
62,0,401023575479,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,18.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331337,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
63,0,371481758116,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,34.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331333,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
64,0,401023575253,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,19.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331332,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
65,0,291610578897,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,15.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331331,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
66,0,401023575014,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,15.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331326,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
67,0,291610577708,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,11.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331314,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
68,0,291610577000,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,17.0,Completed,1,"Orlando, Florida",,170054882,1,0.0,,1,Apple iPhone 5S 32GB Gold - AT&T  Smartphone w/30 Day Warranty 6331308,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
69,0,401023574738,0,32826,1,False,True,0,False,0,0.0,264.0,True,1.0,9.0,Completed,1,"Orlando, Florida",,168534287,1,0.0,,1,Apple iPhone 5S 32GB Black - AT&T  Smartphone w/Warranty 6331317,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
70,0,371481757385,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,10.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331365,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
71,0,371482780240,0,32826,0,False,True,0,False,0,0.0,266.0,True,1.0,161.0,Completed,1,"Orlando, Florida",,170104083,1,0.0,,1,Apple iPhone 5S 32GB Gold - Verizon Unlocked AT&T T-Mobile 6331377,thegizmotrader,51531,99.4,0,False,False,5,1,49,5,False,False,True,1,True,0,30,304,4811,28.0
72,0,401023574369,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,29.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331363,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
73,0,291612189468,0,32826,1,False,True,0,False,0,0.0,323.0,True,1.0,4.0,Completed,1,"Orlando, Florida",,168534287,1,0.0,,1,Apple iPhone 5S 32GB Black - AT&T T-Mobile Unlocked GSM 6084803,thegizmotrader,51531,99.4,0,False,False,6,1,51,1,False,False,True,1,True,0,30,304,4811,21.0
74,0,291610575669,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,19.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331360,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
75,0,401023574102,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,8.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331359,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
76,0,401023573961,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,11.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331355,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
77,0,401023572600,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,12.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331353,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
78,0,371481756054,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,8.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331351,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
79,0,401023571799,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,12.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331348,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
80,0,371481755898,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,10.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331347,thegizmotrader,51531,99.4,0,False,False,6,1,49,5,False,False,True,1,True,0,30,304,4811,72.0
81,0,371481755832,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,12.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331344,thegizmotrader,51531,99.4,0,False,False,6,1,51,5,False,False,True,1,True,0,30,304,4811,72.0
82,0,291610573850,0,32826,1,False,True,0,False,0,0.0,269.0,True,1.0,29.0,Completed,1,"Orlando, Florida",,168553510,1,0.0,,1,Apple iPhone 5S 32GB White - AT&T T-Mobile Unlocked GSM 6331324,thegizmotrader,51531,99.4,0,False,False,6,1,51,5,False,False,True,1,True,0,30,304,4811,72.0
